"posicion","jugador","puntuacion","url"
"33"," janfrusciante","408.4647 SP","https://www.thehunter.com/#leaderboards/score/3"
"34"," taze151","407.9131 SP","https://www.thehunter.com/#leaderboards/score/3"
"35"," Luminous_Deer_206","407.8741 SP","https://www.thehunter.com/#leaderboards/score/3"
"36"," holdengr","407.8740 SP","https://www.thehunter.com/#leaderboards/score/3"
"37"," Riley3W","407.8349 SP","https://www.thehunter.com/#leaderboards/score/3"
"38"," knoxgek2","407.8348 SP","https://www.thehunter.com/#leaderboards/score/3"
"39"," Semocan","407.7166 SP","https://www.thehunter.com/#leaderboards/score/3"
"40"," uncgabin","407.5983 SP","https://www.thehunter.com/#leaderboards/score/3"
"41"," WRD61","407.4409 SP","https://www.thehunter.com/#leaderboards/score/3"
"42"," Mrmr123","407.1658 SP","https://www.thehunter.com/#leaderboards/score/3"
"43"," kwlf18","407.0080 SP","https://www.thehunter.com/#leaderboards/score/3"
"44"," Accurate_Muzzleloader_545","406.9685 SP","https://www.thehunter.com/#leaderboards/score/3"
"45"," whiteox","406.9683 SP","https://www.thehunter.com/#leaderboards/score/3"
"46"," PNWCollin","406.8506 SP","https://www.thehunter.com/#leaderboards/score/3"
"47"," jolly_river_6902","406.5749 SP","https://www.thehunter.com/#leaderboards/score/3"
"48"," Venomous_Goose_8b0e","406.4959 SP","https://www.thehunter.com/#leaderboards/score/3"
"49"," Silvernator2003","406.4958 SP","https://www.thehunter.com/#leaderboards/score/3"
"50"," Realistic_thunder_798","406.3780 SP","https://www.thehunter.com/#leaderboards/score/3"
"51"," Pferdchen141","406.3390 SP","https://www.thehunter.com/#leaderboards/score/3"
"52"," Sancrist","406.1810 SP","https://www.thehunter.com/#leaderboards/score/3"
"53"," manco9","406.1418 SP","https://www.thehunter.com/#leaderboards/score/3"
"54"," Kelbinladen","406.0631 SP","https://www.thehunter.com/#leaderboards/score/3"
"55"," chico123f","406.0630 SP","https://www.thehunter.com/#leaderboards/score/3"
"56"," LueHawk","405.8661 SP","https://www.thehunter.com/#leaderboards/score/3"
"57"," ERWiiN","405.6693 SP","https://www.thehunter.com/#leaderboards/score/3"
"58"," Sysy05","405.3937 SP","https://www.thehunter.com/#leaderboards/score/3"
"59"," big_NF","405.3935 SP","https://www.thehunter.com/#leaderboards/score/3"
"60"," buddy0826","405.3933 SP","https://www.thehunter.com/#leaderboards/score/3"
"61"," terepmotoros","405.0787 SP","https://www.thehunter.com/#leaderboards/score/3"
"62"," catzncurlz","405.0397 SP","https://www.thehunter.com/#leaderboards/score/3"
"63"," vance115","405.0001 SP","https://www.thehunter.com/#leaderboards/score/3"
"64"," johnny_john","404.9604 SP","https://www.thehunter.com/#leaderboards/score/3"
"65"," Nampro3007","404.9213 SP","https://www.thehunter.com/#leaderboards/score/3"
"66"," guoshuli","404.6460 SP","https://www.thehunter.com/#leaderboards/score/3"
"67"," bodobeutlin","404.5671 SP","https://www.thehunter.com/#leaderboards/score/3"
"68"," ovydyus94","404.4487 SP","https://www.thehunter.com/#leaderboards/score/3"
"69"," Bensonowskyy","404.3701 SP","https://www.thehunter.com/#leaderboards/score/3"
"70"," 0hseP","404.3307 SP","https://www.thehunter.com/#leaderboards/score/3"
"71"," Mixizers","404.2520 SP","https://www.thehunter.com/#leaderboards/score/3"
"72"," Nathan22Outdoors","403.8977 SP","https://www.thehunter.com/#leaderboards/score/3"
"73"," Dimon4ik","403.3069 SP","https://www.thehunter.com/#leaderboards/score/3"
"74"," Matus29","402.9923 SP","https://www.thehunter.com/#leaderboards/score/3"
"75"," Hunter_Blaze","402.8742 SP","https://www.thehunter.com/#leaderboards/score/3"
"76"," LovecMatevz","402.8346 SP","https://www.thehunter.com/#leaderboards/score/3"
"77"," Noggle","402.6773 SP","https://www.thehunter.com/#leaderboards/score/3"
"78"," mwldmr","402.5985 SP","https://www.thehunter.com/#leaderboards/score/3"
"78"," Gossee","402.5985 SP","https://www.thehunter.com/#leaderboards/score/3"
"80"," ImHoodie","402.5983 SP","https://www.thehunter.com/#leaderboards/score/3"
"81"," calm_Wolf_816","402.5590 SP","https://www.thehunter.com/#leaderboards/score/3"
"82"," Felps814","402.4016 SP","https://www.thehunter.com/#leaderboards/score/3"
"83"," val_filhos","402.3228 SP","https://www.thehunter.com/#leaderboards/score/3"
"84"," dampfrost","402.2441 SP","https://www.thehunter.com/#leaderboards/score/3"
"84"," dzevdet","402.2441 SP","https://www.thehunter.com/#leaderboards/score/3"
"86"," Strong_Adventurer_fd71","402.0865 SP","https://www.thehunter.com/#leaderboards/score/3"
"87"," Hunter_fabi_13","402.0081 SP","https://www.thehunter.com/#leaderboards/score/3"
"88"," kikoSVK","402.0078 SP","https://www.thehunter.com/#leaderboards/score/3"
"89"," GanstertX","401.8899 SP","https://www.thehunter.com/#leaderboards/score/3"
"90"," steep_Boar_054","401.7717 SP","https://www.thehunter.com/#leaderboards/score/3"
"91"," Tonca99","401.7716 SP","https://www.thehunter.com/#leaderboards/score/3"
"91"," nondescriptkls","401.7716 SP","https://www.thehunter.com/#leaderboards/score/3"
"93"," Tempelton","401.7715 SP","https://www.thehunter.com/#leaderboards/score/3"
"94"," fangarnett","401.6929 SP","https://www.thehunter.com/#leaderboards/score/3"
"94"," Lone_Kangaroo_391","401.6929 SP","https://www.thehunter.com/#leaderboards/score/3"
"96"," Nono34","401.5750 SP","https://www.thehunter.com/#leaderboards/score/3"
"97"," OnlyTz","401.4962 SP","https://www.thehunter.com/#leaderboards/score/3"
"98"," piotrek666","401.4960 SP","https://www.thehunter.com/#leaderboards/score/3"
"99"," jimesi","401.4172 SP","https://www.thehunter.com/#leaderboards/score/3"
"100"," Perekyr","401.2994 SP","https://www.thehunter.com/#leaderboards/score/3"
"1"," Lor45","450.5903 SP","https://www.thehunter.com/#leaderboards/score/38"
"2"," dave999","440.4724 SP","https://www.thehunter.com/#leaderboards/score/38"
"3"," OnlyTz","436.4565 SP","https://www.thehunter.com/#leaderboards/score/38"
"4"," Voramis","435.3937 SP","https://www.thehunter.com/#leaderboards/score/38"
"5"," Sensimilla420","434.8427 SP","https://www.thehunter.com/#leaderboards/score/38"
"6"," StogieBear","433.4646 SP","https://www.thehunter.com/#leaderboards/score/38"
"7"," Streetsoda","432.8347 SP","https://www.thehunter.com/#leaderboards/score/38"
"8"," krulser300","431.8110 SP","https://www.thehunter.com/#leaderboards/score/38"
"9"," Mrmr123","431.5748 SP","https://www.thehunter.com/#leaderboards/score/38"
"10"," DerWildeHund","431.0631 SP","https://www.thehunter.com/#leaderboards/score/38"
"11"," J0hnY_b","430.7087 SP","https://www.thehunter.com/#leaderboards/score/38"
"12"," Castmaster01","430.1183 SP","https://www.thehunter.com/#leaderboards/score/38"
"13"," MaticSulek","428.8582 SP","https://www.thehunter.com/#leaderboards/score/38"
"14"," RedHeadRedemption","428.8579 SP","https://www.thehunter.com/#leaderboards/score/38"
"15"," No2lBEY","428.7797 SP","https://www.thehunter.com/#leaderboards/score/38"
"16"," Joschi56456","428.2286 SP","https://www.thehunter.com/#leaderboards/score/38"
"17"," wild_Adventurer_485","428.1892 SP","https://www.thehunter.com/#leaderboards/score/38"
"18"," michel02","428.1889 SP","https://www.thehunter.com/#leaderboards/score/38"
"18"," Nyon","428.1889 SP","https://www.thehunter.com/#leaderboards/score/38"
"20"," AJR03","427.7559 SP","https://www.thehunter.com/#leaderboards/score/38"
"21"," Nontypical36","427.5592 SP","https://www.thehunter.com/#leaderboards/score/38"
"22"," xsuperhotsteel","427.4802 SP","https://www.thehunter.com/#leaderboards/score/38"
"23"," MoonMan__","427.4018 SP","https://www.thehunter.com/#leaderboards/score/38"
"24"," big_mangos223","427.3231 SP","https://www.thehunter.com/#leaderboards/score/38"
"25"," Adigutjahr","427.2047 SP","https://www.thehunter.com/#leaderboards/score/38"
"26"," Narco94","427.0474 SP","https://www.thehunter.com/#leaderboards/score/38"
"27"," Bruno753","427.0078 SP","https://www.thehunter.com/#leaderboards/score/38"
"28"," Yrikant","426.9291 SP","https://www.thehunter.com/#leaderboards/score/38"
"29"," Crimson60","426.4564 SP","https://www.thehunter.com/#leaderboards/score/38"
"30"," Kedu_Hunter","426.2602 SP","https://www.thehunter.com/#leaderboards/score/38"
"31"," Nelionunes12","426.0239 SP","https://www.thehunter.com/#leaderboards/score/38"
"32"," CAMuleyMan","425.9849 SP","https://www.thehunter.com/#leaderboards/score/38"
"33"," Furrkan","425.9445 SP","https://www.thehunter.com/#leaderboards/score/38"
"34"," davidridron","425.8663 SP","https://www.thehunter.com/#leaderboards/score/38"
"35"," Amnisnt","425.6691 SP","https://www.thehunter.com/#leaderboards/score/38"
"36"," Smocking","425.5904 SP","https://www.thehunter.com/#leaderboards/score/38"
"36"," Luzimia","425.5904 SP","https://www.thehunter.com/#leaderboards/score/38"
"38"," JantarCZE","425.5510 SP","https://www.thehunter.com/#leaderboards/score/38"
"39"," bish1","425.4726 SP","https://www.thehunter.com/#leaderboards/score/38"
"40"," Kapery","425.4724 SP","https://www.thehunter.com/#leaderboards/score/38"
"41"," TiagoHunt","425.3149 SP","https://www.thehunter.com/#leaderboards/score/38"
"42"," mikemiers","424.8819 SP","https://www.thehunter.com/#leaderboards/score/38"
"43"," kermiits","424.3307 SP","https://www.thehunter.com/#leaderboards/score/38"
"44"," KevinLK","424.3305 SP","https://www.thehunter.com/#leaderboards/score/38"
"45"," Sgt_Goober","424.2913 SP","https://www.thehunter.com/#leaderboards/score/38"
"46"," hbshannonw","424.2128 SP","https://www.thehunter.com/#leaderboards/score/38"
"47"," Cikavelja91","424.0944 SP","https://www.thehunter.com/#leaderboards/score/38"
"48"," PNWCollin","424.0549 SP","https://www.thehunter.com/#leaderboards/score/38"
"49"," Fruddern0","424.0158 SP","https://www.thehunter.com/#leaderboards/score/38"
"50"," Wellington22","423.8978 SP","https://www.thehunter.com/#leaderboards/score/38"
"51"," Smolinos","423.8977 SP","https://www.thehunter.com/#leaderboards/score/38"
"52"," YouMustBeCrazy","423.7400 SP","https://www.thehunter.com/#leaderboards/score/38"
"53"," WarriorofGroot","422.7166 SP","https://www.thehunter.com/#leaderboards/score/38"
"54"," Forint","422.6377 SP","https://www.thehunter.com/#leaderboards/score/38"
"55"," ncolt3","422.5197 SP","https://www.thehunter.com/#leaderboards/score/38"
"56"," Joeypoey","422.3620 SP","https://www.thehunter.com/#leaderboards/score/38"
"57"," buck1122334","422.1653 SP","https://www.thehunter.com/#leaderboards/score/38"
"58"," snowy_Runner_","422.0862 SP","https://www.thehunter.com/#leaderboards/score/38"
"59"," bankergirl79","422.0472 SP","https://www.thehunter.com/#leaderboards/score/38"
"60"," CRLF","421.8501 SP","https://www.thehunter.com/#leaderboards/score/38"
"61"," pitoule","421.8108 SP","https://www.thehunter.com/#leaderboards/score/38"
"62"," Ares91","421.7717 SP","https://www.thehunter.com/#leaderboards/score/38"
"63"," Badness","421.6930 SP","https://www.thehunter.com/#leaderboards/score/38"
"64"," MaliRambo","421.6928 SP","https://www.thehunter.com/#leaderboards/score/38"
"65"," xrz","421.6538 SP","https://www.thehunter.com/#leaderboards/score/38"
"66"," gulebule123","421.5353 SP","https://www.thehunter.com/#leaderboards/score/38"
"67"," itbejc26","421.4570 SP","https://www.thehunter.com/#leaderboards/score/38"
"68"," Pace_doctor","421.3776 SP","https://www.thehunter.com/#leaderboards/score/38"
"69"," Aces_","421.3387 SP","https://www.thehunter.com/#leaderboards/score/38"
"70"," LACA7","421.3386 SP","https://www.thehunter.com/#leaderboards/score/38"
"71"," Elreyehmipadre","421.1416 SP","https://www.thehunter.com/#leaderboards/score/38"
"72"," Pukalo","420.5116 SP","https://www.thehunter.com/#leaderboards/score/38"
"73"," mpullmis","420.4727 SP","https://www.thehunter.com/#leaderboards/score/38"
"74"," Henning56","420.3542 SP","https://www.thehunter.com/#leaderboards/score/38"
"75"," xxdead19","420.3148 SP","https://www.thehunter.com/#leaderboards/score/38"
"76"," Guaje_Coro","420.1578 SP","https://www.thehunter.com/#leaderboards/score/38"
"77"," Malina7614","420.0788 SP","https://www.thehunter.com/#leaderboards/score/38"
"78"," GreenFeuille","419.9213 SP","https://www.thehunter.com/#leaderboards/score/38"
"79"," H8nn8S","419.8424 SP","https://www.thehunter.com/#leaderboards/score/38"
"80"," bigelk","419.4880 SP","https://www.thehunter.com/#leaderboards/score/38"
"81"," BeauHolley04","419.4487 SP","https://www.thehunter.com/#leaderboards/score/38"
"82"," hillbillyjoe417","419.4486 SP","https://www.thehunter.com/#leaderboards/score/38"
"83"," LUUK96","419.4097 SP","https://www.thehunter.com/#leaderboards/score/38"
"84"," HTG_Nuarda","419.0553 SP","https://www.thehunter.com/#leaderboards/score/38"
"85"," Paddy2702","419.0552 SP","https://www.thehunter.com/#leaderboards/score/38"
